file_name,organism,url,database,path,refseq_category,assembly_accession,bioproject,biosample,taxid,infraspecific_name,version_status,release_type,genome_rep,seq_rel_date,submitter
GCF_002370195.2_genomic_refseq.fna.gz,GCF_002370195.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/370/195/GCF_002370195.2_ASM237019v2/GCF_002370195.2_ASM237019v2_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002370195.2,PRJNA224116,SAMD00082770,51173,strain=A1,latest,Major,Full,25/06/17,"Bioconversion Group, Research Institute for Sustainable Chemistry, Materials and Chemistry, National Institute of Advanced Industrial Science and Technology"
GCF_002393445.1_genomic_refseq.fna.gz,GCF_002393445.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/393/445/GCF_002393445.1_ASM239344v1/GCF_002393445.1_ASM239344v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002393445.1,PRJNA224116,SAMN07312436,158822,strain=FDAARGOS_392,latest,Major,Full,28/09/17,University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center
GCF_002407485.1_genomic_refseq.fna.gz,GCF_002407485.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/407/485/GCF_002407485.1_ASM240748v1/GCF_002407485.1_ASM240748v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002407485.1,PRJNA224116,SAMN04027252,347534,strain=F13-1,latest,Major,Full,02/10/17,The Third Institute of State Oceanic Administration
GCF_002442935.1_genomic_refseq.fna.gz,GCF_002442935.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/442/935/GCF_002442935.1_ASM244293v1/GCF_002442935.1_ASM244293v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002442935.1,PRJNA224116,SAMN05846264,214473,strain=JS11,latest,Major,Full,04/10/17,Korea Food Research Institute
GCF_002504085.1_genomic_refseq.fna.gz,GCF_002504085.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/504/085/GCF_002504085.1_ASM250408v1/GCF_002504085.1_ASM250408v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002504085.1,PRJNA224116,SAMN04510769,13690,strain=S72,latest,Major,Full,10/10/17,Instituto Politecnico Nacional
GCF_002504165.1_genomic_refseq.fna.gz,GCF_002504165.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/504/165/GCF_002504165.1_ASM250416v1/GCF_002504165.1_ASM250416v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002504165.1,PRJNA224116,SAMN07150770,1411902,strain=DY25,latest,Major,Full,10/10/17,Ocean University of China
GCF_002688605.1_genomic_refseq.fna.gz,GCF_002688605.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/688/605/GCF_002688605.1_ASM268860v1/GCF_002688605.1_ASM268860v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002688605.1,PRJNA224116,SAMN07785025,412384,strain=K13,latest,Major,Full,24/10/17,Chonbuk National University
GCF_002741015.1_genomic_refseq.fna.gz,GCF_002741015.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/741/015/GCF_002741015.1_ASM274101v1/GCF_002741015.1_ASM274101v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002741015.1,PRJNA224116,SAMN05413551,1882682,strain=V5/3m,latest,Major,Full,05/08/16,ARRIAM
GCF_002752675.1_genomic_refseq.fna.gz,GCF_002752675.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/752/675/GCF_002752675.1_ASM275267v1/GCF_002752675.1_ASM275267v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002752675.1,PRJNA224116,SAMN07786919,2045208,strain=B2,latest,Major,Full,06/11/17,Chinese Academy of Agricultural Sciences
GCF_002754935.1_genomic_refseq.fna.gz,GCF_002754935.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/754/935/GCF_002754935.1_ASM275493v1/GCF_002754935.1_ASM275493v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002754935.1,PRJNA224116,SAMN06008796,1917166,strain=PCC 6715,latest,Major,Full,06/11/17,Peking University Shenzhen Graduate School
GCF_002762215.1_genomic_refseq.fna.gz,GCF_002762215.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/762/215/GCF_002762215.1_ASM276221v1/GCF_002762215.1_ASM276221v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002762215.1,PRJNA224116,SAMN07709032,946333,strain=NBRC 109400,latest,Major,Full,08/11/17,Zhejiang Academy of Agricultural Sciences
GCF_002764115.1_genomic_refseq.fna.gz,GCF_002764115.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/764/115/GCF_002764115.1_ASM276411v1/GCF_002764115.1_ASM276411v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002764115.1,PRJNA224116,SAMN05946057,1867719,strain=Tri-48; RCAM 03910,latest,Major,Full,13/11/17,ARRIAM
GCF_002795805.1_genomic_refseq.fna.gz,GCF_002795805.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/795/805/GCF_002795805.1_ASM279580v1/GCF_002795805.1_ASM279580v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002795805.1,PRJNA224116,SAMN06046392,1921086,strain=CP-5,latest,Major,Full,27/11/17,University of Delaware
GCF_002795845.1_genomic_refseq.fna.gz,GCF_002795845.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/795/845/GCF_002795845.1_ASM279584v1/GCF_002795845.1_ASM279584v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002795845.1,PRJNA224116,SAMN03652921,1336806,strain=Hel1_31_D35,latest,Major,Full,27/11/17,Leibniz Institute DSMZ-German Collection of Microorganisms and Cell Cultures
GCF_002803985.1_genomic_refseq.fna.gz,GCF_002803985.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/803/985/GCF_002803985.1_ASM280398v1/GCF_002803985.1_ASM280398v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002803985.1,PRJNA224116,SAMN05429629,214888,strain=PIMN-1,latest,Major,Full,04/12/17,Academia Sinica
GCF_002804205.1_genomic_refseq.fna.gz,GCF_002804205.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/804/205/GCF_002804205.1_ASM280420v1/GCF_002804205.1_ASM280420v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002804205.1,PRJNA224116,SAMN05429604,74700,strain=BARC 318,latest,Major,Full,04/12/17,Academia Sinica
GCF_002812485.1_genomic_refseq.fna.gz,GCF_002812485.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/812/485/GCF_002812485.1_ASM281248v1/GCF_002812485.1_ASM281248v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002812485.1,PRJNA224116,SAMN08038254,1778540,strain=DSM 101947,latest,Major,Full,06/12/17,Bacteria
GCF_002813575.1_genomic_refseq.fna.gz,GCF_002813575.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/813/575/GCF_002813575.1_ASM281357v1/GCF_002813575.1_ASM281357v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002813575.1,PRJNA224116,SAMN07658063,2038116,strain=CCNUN1,latest,Major,Full,07/12/17,Central China Normal University
GCF_002814075.1_genomic_refseq.fna.gz,GCF_002814075.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/814/075/GCF_002814075.1_ASM281407v1/GCF_002814075.1_ASM281407v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002814075.1,PRJNA224116,SAMN06133458,985043,strain=KCTC 23670,latest,Major,Full,07/12/17,"Atmosphere and Ocean Research Institute, The University of Tokyo"
GCF_002843235.3_genomic_refseq.fna.gz,GCF_002843235.3,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/843/235/GCF_002843235.3_ASM284323v3/GCF_002843235.3_ASM284323v3_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002843235.3,PRJNA224116,SAMN07508212,2027290,strain=WCHPr000369,latest,Major,Full,22/08/19,"West China Hospital, Sichuan University"
GCF_002843565.1_genomic_refseq.fna.gz,GCF_002843565.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/843/565/GCF_002843565.1_ASM284356v1/GCF_002843565.1_ASM284356v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002843565.1,PRJNA224116,SAMN08158127,225999,strain=YJS,latest,Major,Full,17/12/17,Ginkgo Bioworks Inc.
GCF_002844375.1_genomic_refseq.fna.gz,GCF_002844375.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/844/375/GCF_002844375.1_ASM284437v1/GCF_002844375.1_ASM284437v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002844375.1,PRJNA224116,SAMN07821581,2048283,strain=CSC3H3,latest,Major,Full,18/12/17,"Third Institute of Oceanography,State Oceanic Administration"
GCF_002848365.2_genomic_refseq.fna.gz,GCF_002848365.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/848/365/GCF_002848365.2_ASM284836v2/GCF_002848365.2_ASM284836v2_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002848365.2,PRJNA224116,SAMN06853936,28087,strain=LA01-117,latest,Major,Full,16/10/18,Canterbury Health Laboratories
GCF_002849715.1_genomic_refseq.fna.gz,GCF_002849715.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/849/715/GCF_002849715.1_ASM284971v1/GCF_002849715.1_ASM284971v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002849715.1,PRJNA224116,SAMN06162171,37928,strain=DSM 20117,latest,Major,Full,03/01/18,Kyungpook National University
GCF_002849795.1_genomic_refseq.fna.gz,GCF_002849795.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/849/795/GCF_002849795.1_ASM284979v1/GCF_002849795.1_ASM284979v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002849795.1,PRJNA224116,SAMN07770260,1177574,strain=CD3:33,latest,Major,Full,03/01/18,Umea university
GCF_002863865.1_genomic_refseq.fna.gz,GCF_002863865.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/863/865/GCF_002863865.1_ASM286386v1/GCF_002863865.1_ASM286386v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002863865.1,PRJNA224116,SAMN06011404,1917421,strain=GI5,latest,Major,Full,05/01/18,Chungbuk University
GCF_002865995.1_genomic_refseq.fna.gz,GCF_002865995.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/865/995/GCF_002865995.1_ASM286599v1/GCF_002865995.1_ASM286599v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002865995.1,PRJNA224116,SAMN04263499,1505,strain=AM370,latest,Major,Full,08/01/18,Los Alamos National Laboratory
GCF_002868735.1_genomic_refseq.fna.gz,GCF_002868735.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/868/735/GCF_002868735.1_ASM286873v1/GCF_002868735.1_ASM286873v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002868735.1,PRJNA224116,SAMN08272695,1612173,strain=TH16,latest,Major,Full,09/01/18,Nanjing Institute of Geography and Limnology
GCF_002871945.2_genomic_refseq.fna.gz,GCF_002871945.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/871/945/GCF_002871945.2_ASM287194v2/GCF_002871945.2_ASM287194v2_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002871945.2,PRJNA224116,SAMN07511383,595468,strain=UMB0859,latest,Major,Full,06/06/23,Loyola University Chicago
GCF_002872475.1_genomic_refseq.fna.gz,GCF_002872475.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/872/475/GCF_002872475.1_ASM287247v1/GCF_002872475.1_ASM287247v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002872475.1,PRJNA224116,SAMN08283967,2067960,strain=SY39,latest,Major,Full,11/01/18,Zhejiang University
GCF_002874535.1_genomic_refseq.fna.gz,GCF_002874535.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/874/535/GCF_002874535.1_ASM287453v1/GCF_002874535.1_ASM287453v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002874535.1,PRJNA224116,SAMN07212156,129985,strain=DSM 18226,latest,Major,Full,06/12/17,Fujian Academy of Agricultural Sciences
GCF_002874775.1_genomic_refseq.fna.gz,GCF_002874775.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/874/775/GCF_002874775.1_ASM287477v1/GCF_002874775.1_ASM287477v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002874775.1,PRJNA224116,SAMN06817956,1981510,strain=14,latest,Major,Full,11/01/18,Plant and Food Research
GCF_002886045.1_genomic_refseq.fna.gz,GCF_002886045.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/886/045/GCF_002886045.1_ASM288604v1/GCF_002886045.1_ASM288604v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002886045.1,PRJNA224116,SAMN08325534,1803846,strain=ECD14,latest,Major,Full,17/01/18,Sunchon National University
GCF_002892535.1_genomic_refseq.fna.gz,GCF_002892535.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/892/535/GCF_002892535.1_ASM289253v1/GCF_002892535.1_ASM289253v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002892535.1,PRJNA224116,SAMN07987661,2067065,strain=DSM 100970,latest,Major,Full,19/01/18,University of Malaya
GCF_002893765.1_genomic_refseq.fna.gz,GCF_002893765.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/893/765/GCF_002893765.1_ASM289376v1/GCF_002893765.1_ASM289376v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002893765.1,PRJNA224116,SAMN08295148,2069432,strain=UJ94,latest,Major,Full,21/01/18,National Marine Biodiversity Institute of Korea
GCF_002896855.1_genomic_refseq.fna.gz,GCF_002896855.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/896/855/GCF_002896855.1_ASM289685v1/GCF_002896855.1_ASM289685v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002896855.1,PRJNA224116,SAMN07200985,84032,strain=DSM 5807,latest,Major,Full,24/01/18,Corbion
GCF_002902965.1_genomic_refseq.fna.gz,GCF_002902965.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/902/965/GCF_002902965.1_ASM290296v1/GCF_002902965.1_ASM290296v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002902965.1,PRJNA224116,SAMN07573571,169430,strain=DSM 17164,latest,Major,Full,29/01/18,University of Groningen
GCF_002950575.1_genomic_refseq.fna.gz,GCF_002950575.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/950/575/GCF_002950575.1_ASM295057v1/GCF_002950575.1_ASM295057v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002950575.1,PRJNA224116,SAMN08458080,1159327,strain=CL-TW6,latest,Major,Full,21/02/18,Stephen Hardies's shared submissions
GCF_002951835.1_genomic_refseq.fna.gz,GCF_002951835.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/951/835/GCF_002951835.1_ASM295183v1/GCF_002951835.1_ASM295183v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002951835.1,PRJNA224116,SAMN06230011,641147,strain=ATCC 29453,latest,Major,Full,02/02/18,INRS-Institut Armand Frappier
GCF_002966125.1_genomic_refseq.fna.gz,GCF_002966125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/966/125/GCF_002966125.1_ASM296612v1/GCF_002966125.1_ASM296612v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002966125.1,PRJNA224116,SAMN08563960,2094025,strain=RR4-38,latest,Major,Full,01/03/18,Pukyong National University
GCF_002982135.1_genomic_refseq.fna.gz,GCF_002982135.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/982/135/GCF_002982135.1_ASM298213v1/GCF_002982135.1_ASM298213v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002982135.1,PRJNA224116,SAMN06447728,114090,strain=DSM 20285,latest,Major,Full,08/03/18,Kyungpook National University
GCF_002998295.1_genomic_refseq.fna.gz,GCF_002998295.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/998/295/GCF_002998295.1_ASM299829v1/GCF_002998295.1_ASM299829v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_002998295.1,PRJNA224116,SAMN08567288,236753,strain=CCUG 47711,latest,Major,Full,14/03/18,The Forsyth Institute
GCF_003006155.1_genomic_refseq.fna.gz,GCF_003006155.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/006/155/GCF_003006155.1_ASM300615v1/GCF_003006155.1_ASM300615v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_003006155.1,PRJNA224116,SAMN07653055,1771309,strain=F01,latest,Major,Full,16/03/18,Shandong Normal University
GCF_003008555.2_genomic_refseq.fna.gz,GCF_003008555.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/008/555/GCF_003008555.2_ASM300855v2/GCF_003008555.2_ASM300855v2_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_003008555.2,PRJNA224116,SAMN08643256,2605946,strain=SH-1,latest,Major,Full,11/09/19,Pukyong National University
GCF_003008575.1_genomic_refseq.fna.gz,GCF_003008575.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/008/575/GCF_003008575.1_ASM300857v1/GCF_003008575.1_ASM300857v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_003008575.1,PRJNA224116,SAMN08666934,2109913,strain=SC2-9,latest,Major,Full,19/03/18,National Institute of Agricultural Sciences
GCF_003008595.1_genomic_refseq.fna.gz,GCF_003008595.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/008/595/GCF_003008595.1_ASM300859v1/GCF_003008595.1_ASM300859v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_003008595.1,PRJNA224116,SAMN08667344,2109915,strain=SC1-8,latest,Major,Full,19/03/18,National Institute of Agricultural Sciences
GCF_003010915.2_genomic_refseq.fna.gz,GCF_003010915.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/010/915/GCF_003010915.2_ASM301091v2/GCF_003010915.2_ASM301091v2_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_003010915.2,PRJNA224116,SAMN02730213,256821,strain=ON4,latest,Major,Full,28/05/21,Biocant
GCF_003013675.1_genomic_refseq.fna.gz,GCF_003013675.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/013/675/GCF_003013675.1_ASM301367v1/GCF_003013675.1_ASM301367v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_003013675.1,PRJNA224116,SAMN08707448,43767,strain=DSSKP-R-001,latest,Major,Full,22/03/18,Northeast Normal University
GCF_003013695.1_genomic_refseq.fna.gz,GCF_003013695.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/013/695/GCF_003013695.1_ASM301369v1/GCF_003013695.1_ASM301369v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_003013695.1,PRJNA224116,SAMN08707401,2116657,strain=SC2-7,latest,Major,Full,22/03/18,National Institute of Agricultural Sciences
GCF_003015185.1_genomic_refseq.fna.gz,GCF_003015185.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/015/185/GCF_003015185.1_ASM301518v1/GCF_003015185.1_ASM301518v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_003015185.1,PRJNA224116,SAMN08714471,2021234,strain=D13,latest,Major,Full,26/03/18,Dankook University
